COLUMN_NAME;COLUMN_ID;IS_FILTER_DATE;IS_ID;IS_ORDER_BY;IS_PARTITION;NEW_DATA_TYPE;TABLE_NAME;TRANSFORMATION
Id;1;;T;;;double;ANIOACADEMICO;Id
Nombre;2;;;;;string;ANIOACADEMICO;fn_transform_ClearString(Nombre)
FechaInicio;3;;;;;timestamp;ANIOACADEMICO;fn_transform_DatetimeMagic(FechaInicio,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaFin;4;;;;;timestamp;ANIOACADEMICO;fn_transform_DatetimeMagic(FechaFin,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
NroResolucion;5;;;;;string;ANIOACADEMICO;fn_transform_ClearString(NroResolucion)
Denominacion;6;;;;;string;ANIOACADEMICO;fn_transform_ClearString(Denominacion)
EstadoId;7;;;;;double;ANIOACADEMICO;EstadoId
FechaCreacion;8;;;;;timestamp;ANIOACADEMICO;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;9;;;T;;timestamp;ANIOACADEMICO;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
UsuarioCreacionId;10;;;;;double;ANIOACADEMICO;UsuarioCreacionId
UsuarioActualizacionId;11;;;;;double;ANIOACADEMICO;UsuarioActualizacionId
GeoreferenciaId;12;;;;;double;ANIOACADEMICO;GeoreferenciaId
OrganigramaId;13;;;;;double;ANIOACADEMICO;OrganigramaId
TipoId;14;;;;;double;ANIOACADEMICO;TipoId
EmpresaId;15;;;;;double;ANIOACADEMICO;EmpresaId
Anio;16;;;;;double;ANIOACADEMICO;Anio
TipoUni;17;;;;;string;ANIOACADEMICO;fn_transform_ClearString(TipoUni)
CodigoExternoId;18;;;;;string;ANIOACADEMICO;fn_transform_ClearString(CodigoExternoId)
Id;1;;T;;;double;CA_CARGA_ACADEMICA;Id
EstadoId;2;;;;;double;CA_CARGA_ACADEMICA;EstadoId
IdAnioAcademico;3;;;;;double;CA_CARGA_ACADEMICA;IdAnioAcademico
IdPeriodoAcad;4;;;;;double;CA_CARGA_ACADEMICA;IdPeriodoAcad
IdAula;5;;;;;double;CA_CARGA_ACADEMICA;IdAula
IdGrupo;6;;;;;double;CA_CARGA_ACADEMICA;IdGrupo
IdPlanEstudio;7;;;;;double;CA_CARGA_ACADEMICA;IdPlanEstudio
IdPlanEstudioVersion;8;;;;;double;CA_CARGA_ACADEMICA;IdPlanEstudioVersion
CapacidadVacante;9;;;;;string;CA_CARGA_ACADEMICA;fn_transform_ClearString(CapacidadVacante)
IdUsuarioCreacion;10;;;;;double;CA_CARGA_ACADEMICA;IdUsuarioCreacion
IdUsuarioActualizacion;11;;;;;double;CA_CARGA_ACADEMICA;IdUsuarioActualizacion
FechaCreacion;12;;;;;timestamp;CA_CARGA_ACADEMICA;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;13;;;T;;timestamp;CA_CARGA_ACADEMICA;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
CapacidadVacanteD;15;;;;;double;CA_CARGA_ACADEMICA;CapacidadVacanteD
IdEmpleadoTutor;16;;;;;double;CA_CARGA_ACADEMICA;IdEmpleadoTutor
CapacidadAula;17;;;;;double;CA_CARGA_ACADEMICA;CapacidadAula
CargaAcademicaCalendarioPeriodoId;1;;T;;;double;CA_CARGA_ACADEMICA_CALENDARIO_PERIODO;CargaAcademicaCalendarioPeriodoId
CargaAcademicaId;2;;;;;double;CA_CARGA_ACADEMICA_CALENDARIO_PERIODO;CargaAcademicaId
CalendarioPeriodoId;3;;;;;double;CA_CARGA_ACADEMICA_CALENDARIO_PERIODO;CalendarioPeriodoId
Path;4;;;;;string;CA_CARGA_ACADEMICA_CALENDARIO_PERIODO;fn_transform_ClearString(Path)
PathPercepcion;5;;;;;string;CA_CARGA_ACADEMICA_CALENDARIO_PERIODO;fn_transform_ClearString(PathPercepcion)
EstadoId;6;;;;;double;CA_CARGA_ACADEMICA_CALENDARIO_PERIODO;EstadoId
Observacion;7;;;;;string;CA_CARGA_ACADEMICA_CALENDARIO_PERIODO;fn_transform_ClearString(Observacion)
Codigo;8;;;;;string;CA_CARGA_ACADEMICA_CALENDARIO_PERIODO;fn_transform_ClearString(Codigo)
Id;1;;T;;;double;CA_CARGA_CURSOS;Id
IdEmpleado;2;;;;;double;CA_CARGA_CURSOS;IdEmpleado
IdTipoHora;3;;;;;double;CA_CARGA_CURSOS;IdTipoHora
IdCargaAcademica;4;;;;;double;CA_CARGA_CURSOS;IdCargaAcademica
Descripcion;5;;;;;string;CA_CARGA_CURSOS;fn_transform_ClearString(Descripcion)
Fecha_Inicio;6;;;;;date;CA_CARGA_CURSOS;Fecha_Inicio
Fecha_Fin;7;;;;;date;CA_CARGA_CURSOS;Fecha_Fin
modo;8;;;;;string;CA_CARGA_CURSOS;fn_transform_ClearString(modo)
IdPlanCursos;9;;;;;double;CA_CARGA_CURSOS;IdPlanCursos
UsuarioActualizacionId;10;;;;;double;CA_CARGA_CURSOS;UsuarioActualizacionId
UsuarioCreacionId;11;;;;;double;CA_CARGA_CURSOS;UsuarioCreacionId
FechaActualizacion;12;;;T;;timestamp;CA_CARGA_CURSOS;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaCreacion;13;;;;;timestamp;CA_CARGA_CURSOS;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
Estado;14;;;;;string;CA_CARGA_CURSOS;fn_transform_ClearString(Estado)
AnioAcademicoId;15;;;;;double;CA_CARGA_CURSOS;AnioAcademicoId
AulaId;16;;;;;double;CA_CARGA_CURSOS;AulaId
GrupoId;17;;;;;double;CA_CARGA_CURSOS;GrupoId
IdPlanEstudioId;18;;;;;double;CA_CARGA_CURSOS;IdPlanEstudioId
IdPlanEstudioVersion;19;;;;;double;CA_CARGA_CURSOS;IdPlanEstudioVersion
CapacidadVacanteP;20;;;;;double;CA_CARGA_CURSOS;CapacidadVacanteP
CapacidadVacanteD;21;;;;;double;CA_CARGA_CURSOS;CapacidadVacanteD
Complejo;22;;;;;string;CA_CARGA_CURSOS;fn_transform_ClearString(Complejo)
Evaluable;23;;;;;string;CA_CARGA_CURSOS;fn_transform_ClearString(Evaluable)
Grupos;24;;;;;double;CA_CARGA_CURSOS;Grupos
Especial;25;;;;;string;CA_CARGA_CURSOS;fn_transform_ClearString(Especial)
SalaVirtual;26;;;;;string;CA_CARGA_CURSOS;fn_transform_ClearString(SalaVirtual)
CodigoExternoId;27;;;;;string;CA_CARGA_CURSOS;fn_transform_ClearString(CodigoExternoId)
Id;1;;T;;;double;CA_MAE_EMPLEADO;Id
TipoEmpleado;2;;;;;double;CA_MAE_EMPLEADO;TipoEmpleado
PersonaId;3;;;;;double;CA_MAE_EMPLEADO;PersonaId
web;4;;;;;string;CA_MAE_EMPLEADO;fn_transform_ClearString(web)
Estado;5;;;;;string;CA_MAE_EMPLEADO;fn_transform_ClearString(Estado)
LinkURL;6;;;;;string;CA_MAE_EMPLEADO;fn_transform_ClearString(LinkURL)
FechaCreacion;7;;;;;timestamp;CA_MAE_EMPLEADO;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;8;;;T;;timestamp;CA_MAE_EMPLEADO;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
UsuarioCreadorId;9;;;;;double;CA_MAE_EMPLEADO;UsuarioCreadorId
UsuarioAccionId;10;;;;;double;CA_MAE_EMPLEADO;UsuarioAccionId
Id;1;;T;;;double;CA_MAE_GRUPO;Id
Nombre;2;;;;;string;CA_MAE_GRUPO;fn_transform_ClearString(Nombre)
Descripcion;3;;;;;string;CA_MAE_GRUPO;fn_transform_ClearString(Descripcion)
Estado;4;;;;;string;CA_MAE_GRUPO;fn_transform_ClearString(Estado)
GeoreferenciaId;5;;;;;double;CA_MAE_GRUPO;GeoreferenciaId
UsuarioCreadorId;6;;;;;double;CA_MAE_GRUPO;UsuarioCreadorId
UsuarioAccionId;7;;;;;double;CA_MAE_GRUPO;UsuarioAccionId
FechaCreaccion;8;;;;;timestamp;CA_MAE_GRUPO;fn_transform_DatetimeMagic(FechaCreaccion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaAccion;9;;;T;;timestamp;CA_MAE_GRUPO;fn_transform_DatetimeMagic(FechaAccion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
Complejo;10;;;;;string;CA_MAE_GRUPO;fn_transform_ClearString(Complejo)
CodigoExternoId;11;;;;;string;CA_MAE_GRUPO;fn_transform_ClearString(CodigoExternoId)
Id;1;;T;;;double;CURSOS;Id
Alias;2;;;;;string;CURSOS;fn_transform_ClearString(Alias)
Nombre;3;;;;;string;CURSOS;fn_transform_ClearString(Nombre)
Creditos;4;;;;;string;CURSOS;fn_transform_ClearString(Creditos)
TotalHP;5;;;;;string;CURSOS;fn_transform_ClearString(TotalHP)
TotalHT;6;;;;;string;CURSOS;fn_transform_ClearString(TotalHT)
NotaAprobatoria;7;;;;;string;CURSOS;fn_transform_ClearString(NotaAprobatoria)
Sumilla;8;;;;;string;CURSOS;fn_transform_ClearString(Sumilla)
NivelAcademicoId;9;;;;;double;CURSOS;NivelAcademicoId
SuperId;10;;;;;double;CURSOS;SuperId
EstadoId;11;;;;;double;CURSOS;EstadoId
EntidadId;12;;;;;double;CURSOS;EntidadId
UsuarioAccionId;13;;;;;double;CURSOS;UsuarioAccionId
UsuarioCreadorId;14;;;;;double;CURSOS;UsuarioCreadorId
TipoCursoId;15;;;;;double;CURSOS;TipoCursoId
FechaCreacion;16;;;;;timestamp;CURSOS;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;17;;;T;;timestamp;CURSOS;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
IdServicioLaboratorio;18;;;;;double;CURSOS;IdServicioLaboratorio
HorasLaboratorio;19;;;;;double;CURSOS;HorasLaboratorio
TipoSubcurso;20;;;;;string;CURSOS;fn_transform_ClearString(TipoSubcurso)
Color;21;;;;;string;CURSOS;fn_transform_ClearString(Color)
Foto;22;;;;;string;CURSOS;fn_transform_ClearString(Foto)
Codigo;23;;;;;string;CURSOS;fn_transform_ClearString(Codigo)
TipoConceptoId;24;;;;;double;CURSOS;TipoConceptoId
CursoExternoId;25;;;;;double;CURSOS;CursoExternoId
Otro;26;;;;;string;CURSOS;fn_transform_ClearString(Otro)
CodigoExternoId;27;;;;;string;CURSOS;fn_transform_ClearString(CodigoExternoId)
Id;1;;T;;;double;ENTIDADES;Id
Nombre_RS;2;;;;;string;ENTIDADES;fn_transform_ClearString(Nombre_RS)
RUC;3;;;;;string;ENTIDADES;fn_transform_ClearString(RUC)
Telefono;4;;;;;string;ENTIDADES;fn_transform_ClearString(Telefono)
Correo;5;;;;;string;ENTIDADES;fn_transform_ClearString(Correo)
Site;6;;;;;string;ENTIDADES;fn_transform_ClearString(Site)
Principal;7;;;;;string;ENTIDADES;fn_transform_ClearString(Principal)
TipoId;8;;;;;double;ENTIDADES;TipoId
EstadoId;9;;;;;double;ENTIDADES;EstadoId
GeoReferenciaId;10;;;;;double;ENTIDADES;GeoReferenciaId
UsuarioAccionId;11;;;;;double;ENTIDADES;UsuarioAccionId
UsuarioCreadorId;12;;;;;double;ENTIDADES;UsuarioCreadorId
ParentId;13;;;;;double;ENTIDADES;ParentId
UniversidadId;14;;;;;double;ENTIDADES;UniversidadId
FechaCreacion;15;;;;;timestamp;ENTIDADES;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;16;;;T;;timestamp;ENTIDADES;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
OrganigramaId;17;;;;;double;ENTIDADES;OrganigramaId
TipoMercadoId;18;;;;;double;ENTIDADES;TipoMercadoId
Defecto;19;;;;;string;ENTIDADES;fn_transform_ClearString(Defecto)
NombreCompleto;20;;;;;string;ENTIDADES;fn_transform_ClearString(NombreCompleto)
Foto;21;;;;;string;ENTIDADES;fn_transform_ClearString(Foto)
Siglas;22;;;;;string;ENTIDADES;fn_transform_ClearString(Siglas)
CodigoExternoId;23;;;;;string;ENTIDADES;fn_transform_ClearString(CodigoExternoId)
Id;1;;T;;;double;GEOREFERENCIAS;Id
Alias;2;;;;;string;GEOREFERENCIAS;fn_transform_ClearString(Alias)
Name;3;;;;;string;GEOREFERENCIAS;fn_transform_ClearString(Name)
EntidadId;4;;;;;double;GEOREFERENCIAS;EntidadId
SuperId;5;;;;;double;GEOREFERENCIAS;SuperId
UsuarioAccionId;6;;;;;double;GEOREFERENCIAS;UsuarioAccionId
UsuarioCreadorId;7;;;;;double;GEOREFERENCIAS;UsuarioCreadorId
EstadoId;8;;;;;double;GEOREFERENCIAS;EstadoId
FechaCreacion;9;;;;;timestamp;GEOREFERENCIAS;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;10;;;T;;timestamp;GEOREFERENCIAS;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
DRE;11;;;;;string;GEOREFERENCIAS;fn_transform_ClearString(DRE)
UGEL;12;;;;;string;GEOREFERENCIAS;fn_transform_ClearString(UGEL)
Complejo;13;;;;;string;GEOREFERENCIAS;fn_transform_ClearString(Complejo)
Direccion;14;;;;;string;GEOREFERENCIAS;fn_transform_ClearString(Direccion)
Telefono;15;;;;;string;GEOREFERENCIAS;fn_transform_ClearString(Telefono)
Logo;16;;;;;string;GEOREFERENCIAS;fn_transform_ClearString(Logo)
AreaGeograficaId;17;;;;;double;GEOREFERENCIAS;AreaGeograficaId
CodigoExternoId;18;;;;;string;GEOREFERENCIAS;fn_transform_ClearString(CodigoExternoId)
SedeExternaId;19;;;;;double;GEOREFERENCIAS;SedeExternaId
IdContrato;1;;T;;;double;MA_CONTRATO;IdContrato
Alum_Id;2;;;;;double;MA_CONTRATO;Alum_Id
Nro;3;;;;;string;MA_CONTRATO;fn_transform_ClearString(Nro)
Fecha;4;;;;;timestamp;MA_CONTRATO;fn_transform_DatetimeMagic(Fecha,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
Nro_Hmno;5;;;;;double;MA_CONTRATO;Nro_Hmno
Residencia;6;;;;;string;MA_CONTRATO;fn_transform_ClearString(Residencia)
SO;7;;;;;string;MA_CONTRATO;fn_transform_ClearString(SO)
Monto_matricula;8;;;;;double;MA_CONTRATO;Monto_matricula
Monto_Ensenanza;9;;;;;double;MA_CONTRATO;Monto_Ensenanza
Monto_Pago_Matricula;10;;;;;double;MA_CONTRATO;Monto_Pago_Matricula
Fecha_Pre_Matricula;11;;;;;timestamp;MA_CONTRATO;fn_transform_DatetimeMagic(Fecha_Pre_Matricula,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
Id_Apoderado;12;;;;;double;MA_CONTRATO;Id_Apoderado
Condicional;13;;;;;string;MA_CONTRATO;fn_transform_ClearString(Condicional)
A�o;14;;;;;double;MA_CONTRATO;A�o
Per_User_Id;15;;;;;double;MA_CONTRATO;Per_User_Id
Per_User_Pre;16;;;;;double;MA_CONTRATO;Per_User_Pre
Per_User_Mat;17;;;;;double;MA_CONTRATO;Per_User_Mat
Per_User_Modify;18;;;;;double;MA_CONTRATO;Per_User_Modify
Per_Fecha_Modify;19;;;;;double;MA_CONTRATO;Per_Fecha_Modify
Id_AnioAcademico;20;;;;;double;MA_CONTRATO;Id_AnioAcademico
Id_Compromiso;21;;;;;double;MA_CONTRATO;Id_Compromiso
EstadoId;22;;;;;double;MA_CONTRATO;EstadoId
FechaAccion;23;;;T;;timestamp;MA_CONTRATO;fn_transform_DatetimeMagic(FechaAccion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
Saldo;24;;;;;double;MA_CONTRATO;Saldo
NivelAcademicoId;25;;;;;double;MA_CONTRATO;NivelAcademicoId
PeriodoAcademicoId;26;;;;;double;MA_CONTRATO;PeriodoAcademicoId
GrupoId;27;;;;;double;MA_CONTRATO;GrupoId
Descuentos;28;;;;;double;MA_CONTRATO;Descuentos
PlanPagoId;29;;;;;double;MA_CONTRATO;PlanPagoId
PlanEstudioAlumnoId;30;;;;;double;MA_CONTRATO;PlanEstudioAlumnoId
FechaContrato;31;;;;;timestamp;MA_CONTRATO;fn_transform_DatetimeMagic(FechaContrato,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
ReservaVacanteId;32;;;;;double;MA_CONTRATO;ReservaVacanteId
ListaPrecioId;33;;;;;double;MA_CONTRATO;ListaPrecioId
FechaRetiro;34;;;;;timestamp;MA_CONTRATO;fn_transform_DatetimeMagic(FechaRetiro,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
ConvocatoriaId;35;;;;;double;MA_CONTRATO;ConvocatoriaId
ModalidadIngresoId;36;;;;;double;MA_CONTRATO;ModalidadIngresoId
Vigente;37;;;;;string;MA_CONTRATO;fn_transform_ClearString(Vigente)
Nuevo;38;;;;;string;MA_CONTRATO;fn_transform_ClearString(Nuevo)
ContratoFinancieroDriveId;39;;;;;string;MA_CONTRATO;fn_transform_ClearString(ContratoFinancieroDriveId)
Id;1;;T;;;double;MA_DETALLE_CONTRATO_ACAD;Id
IdContrato;2;;;;;double;MA_DETALLE_CONTRATO_ACAD;IdContrato
IdCargaCurso;3;;;;;double;MA_DETALLE_CONTRATO_ACAD;IdCargaCurso
IdAnioAcademico;4;;;;;double;MA_DETALLE_CONTRATO_ACAD;IdAnioAcademico
IdCargaAcademica;5;;;;;double;MA_DETALLE_CONTRATO_ACAD;IdCargaAcademica
NotaPromedio;6;;;;;double;MA_DETALLE_CONTRATO_ACAD;NotaPromedio
IdNivelAcademico;7;;;;;double;MA_DETALLE_CONTRATO_ACAD;IdNivelAcademico
UsuarioCreacionId;8;;;;;double;MA_DETALLE_CONTRATO_ACAD;UsuarioCreacionId
UsuarioActualizacionId;9;;;;;double;MA_DETALLE_CONTRATO_ACAD;UsuarioActualizacionId
FechaCreacion;10;;;;;timestamp;MA_DETALLE_CONTRATO_ACAD;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;11;;;T;;timestamp;MA_DETALLE_CONTRATO_ACAD;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
Escala;12;;;;;string;MA_DETALLE_CONTRATO_ACAD;fn_transform_ClearString(Escala)
CursoId;13;;;;;double;MA_DETALLE_CONTRATO_ACAD;CursoId
GrupoId;14;;;;;double;MA_DETALLE_CONTRATO_ACAD;GrupoId
AulaId;15;;;;;double;MA_DETALLE_CONTRATO_ACAD;AulaId
Estado;16;;;;;string;MA_DETALLE_CONTRATO_ACAD;fn_transform_ClearString(Estado)
Id;1;;T;;;double;NIVELESACADEMICOS;Id
Alias;2;;;;;string;NIVELESACADEMICOS;fn_transform_ClearString(Alias)
Nombre;3;;;;;string;NIVELESACADEMICOS;fn_transform_ClearString(Nombre)
Activo;4;;;;;string;NIVELESACADEMICOS;fn_transform_ClearString(Activo)
SuperId;5;;;;;double;NIVELESACADEMICOS;SuperId
UsuarioAccionId;6;;;;;double;NIVELESACADEMICOS;UsuarioAccionId
EntidadId;7;;;;;double;NIVELESACADEMICOS;EntidadId
FechaCreacion;8;;;;;timestamp;NIVELESACADEMICOS;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
UsuarioCreadorId;9;;;;;double;NIVELESACADEMICOS;UsuarioCreadorId
FechaActualizacion;10;;;T;;timestamp;NIVELESACADEMICOS;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
Id;1;;T;;;double;PERIODOS;Id
Nombre;2;;;;;string;PERIODOS;fn_transform_ClearString(Nombre)
FecComienzo;3;;;;;timestamp;PERIODOS;fn_transform_DatetimeMagic(FecComienzo,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FecTermino;4;;;;;timestamp;PERIODOS;fn_transform_DatetimeMagic(FecTermino,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
TipoId;5;;;;;double;PERIODOS;TipoId
SuperId;6;;;;;double;PERIODOS;SuperId
GeoReferenciaId;7;;;;;double;PERIODOS;GeoReferenciaId
OrganigramaId;8;;;;;double;PERIODOS;OrganigramaId
EntidadId;9;;;;;double;PERIODOS;EntidadId
UsuarioAccionId;10;;;;;double;PERIODOS;UsuarioAccionId
UsuarioCreadorId;11;;;;;double;PERIODOS;UsuarioCreadorId
EstadoId;12;;;;;double;PERIODOS;EstadoId
FeachaCreacion;13;;;;;timestamp;PERIODOS;fn_transform_DatetimeMagic(FeachaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;14;;;T;;timestamp;PERIODOS;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
Activo;15;;;;;string;PERIODOS;fn_transform_ClearString(Activo)
CicloId;17;;;;;double;PERIODOS;CicloId
Alias;18;;;;;string;PERIODOS;fn_transform_ClearString(Alias)
PeriodoExternoId;19;;;;;double;PERIODOS;PeriodoExternoId
SiguientePeriodoId;20;;;;;double;PERIODOS;SiguientePeriodoId
CodigoExternoId;21;;;;;string;PERIODOS;fn_transform_ClearString(CodigoExternoId)
Orden;22;;;;;double;PERIODOS;Orden
Id;1;;T;;;double;PERSONAS;Id
CodModular;2;;;;;string;PERSONAS;fn_transform_ClearString(CodModular)
NumDoc;3;;;;;string;PERSONAS;fn_transform_ClearString(NumDoc)
Nombres;4;;;;;string;PERSONAS;fn_transform_ClearString(Nombres)
ApellidoPaterno;5;;;;;string;PERSONAS;fn_transform_ClearString(ApellidoPaterno)
ApellidoMaterno;6;;;;;string;PERSONAS;fn_transform_ClearString(ApellidoMaterno)
Telefono;7;;;;;string;PERSONAS;fn_transform_ClearString(Telefono)
Celular;8;;;;;string;PERSONAS;fn_transform_ClearString(Celular)
IsoPais;9;;;;;string;PERSONAS;fn_transform_ClearString(IsoPais)
FechaNac;10;;;;;timestamp;PERSONAS;fn_transform_DatetimeMagic(FechaNac,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
Correo;11;;;;;string;PERSONAS;fn_transform_ClearString(Correo)
Genero;12;;;;;string;PERSONAS;fn_transform_ClearString(Genero)
EstadoCivil;13;;;;;string;PERSONAS;fn_transform_ClearString(EstadoCivil)
Ocupacion;14;;;;;string;PERSONAS;fn_transform_ClearString(Ocupacion)
TipoPersonaId;15;;;;;double;PERSONAS;TipoPersonaId
TipoDocId;16;;;;;double;PERSONAS;TipoDocId
UsuarioAccionId;17;;;;;double;PERSONAS;UsuarioAccionId
EstadoId;18;;;;;double;PERSONAS;EstadoId
NivelAcademicoId;19;;;;;double;PERSONAS;NivelAcademicoId
FechaCreacion;20;;;;;timestamp;PERSONAS;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;21;;;T;;timestamp;PERSONAS;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
EmpresaId;22;;;;;double;PERSONAS;EmpresaId
UsuarioCreadorId;23;;;;;double;PERSONAS;UsuarioCreadorId
CicloVidaCliId;24;;;;;string;PERSONAS;fn_transform_ClearString(CicloVidaCliId)
GeoReferenciaId;25;;;;;double;PERSONAS;GeoReferenciaId
Facebook;26;;;;;string;PERSONAS;fn_transform_ClearString(Facebook)
NivelInteresId;27;;;;;double;PERSONAS;NivelInteresId
CarreraDefinida;28;;;;;string;PERSONAS;fn_transform_ClearString(CarreraDefinida)
UniversidadDefinida;29;;;;;string;PERSONAS;fn_transform_ClearString(UniversidadDefinida)
InformacionUniv;30;;;;;double;PERSONAS;InformacionUniv
Posicion;31;;;;;string;PERSONAS;fn_transform_ClearString(Posicion)
Campa�aOrId;32;;;;;double;PERSONAS;Campa�aOrId
MatMarketing;33;;;;;string;PERSONAS;fn_transform_ClearString(MatMarketing)
FormaContactoId;34;;;;;double;PERSONAS;FormaContactoId
PermCorreo;35;;;;;string;PERSONAS;fn_transform_ClearString(PermCorreo)
PermTel;36;;;;;string;PERSONAS;fn_transform_ClearString(PermTel)
OrigenCliId;37;;;;;double;PERSONAS;OrigenCliId
Observacion;38;;;;;string;PERSONAS;fn_transform_ClearString(Observacion)
Contacto;39;;;;;string;PERSONAS;fn_transform_ClearString(Contacto)
CntSupPrefId;40;;;;;double;PERSONAS;CntSupPrefId
CondicionEconomicaId;41;;;;;double;PERSONAS;CondicionEconomicaId
Resultado/Nota;42;;;;;double;PERSONAS;Resultado/Nota
PeriodoId;43;;;;;double;PERSONAS;PeriodoId
FaseActualId;44;;;;;double;PERSONAS;FaseActualId
OrganigramaId;45;;;;;double;PERSONAS;OrganigramaId
ProgramaEducativoId;46;;;;;double;PERSONAS;ProgramaEducativoId
Foto;47;;;;;string;PERSONAS;fn_transform_ClearString(Foto)
CicloVidaAlumId;48;;;;;double;PERSONAS;CicloVidaAlumId
CorreoInstitucional;49;;;;;string;PERSONAS;fn_transform_ClearString(CorreoInstitucional)
PathFirma;50;;;;;string;PERSONAS;fn_transform_ClearString(PathFirma)
CodigoFinanciero;51;;;;;string;PERSONAS;fn_transform_ClearString(CodigoFinanciero)
CodigoValidado;52;;;;;string;PERSONAS;fn_transform_ClearString(CodigoValidado)
Biografia;53;;;;;string;PERSONAS;fn_transform_ClearString(Biografia)
Id;1;;T;;;double;PLANCURSOS;Id
Alias;2;;;;;string;PLANCURSOS;fn_transform_ClearString(Alias)
PeriodoId;3;;;;;double;PLANCURSOS;PeriodoId
PlanEstudioId;4;;;;;double;PLANCURSOS;PlanEstudioId
UsuarioAccionId;5;;;;;double;PLANCURSOS;UsuarioAccionId
UsuarioCreadorId;6;;;;;double;PLANCURSOS;UsuarioCreadorId
ParentId;7;;;;;double;PLANCURSOS;ParentId
TotalHT;8;;;;;double;PLANCURSOS;TotalHT
TotalHP;9;;;;;double;PLANCURSOS;TotalHP
Peso;10;;;;;double;PLANCURSOS;Peso
CursoId;11;;;;;double;PLANCURSOS;CursoId
FechaCreacion;12;;;;;timestamp;PLANCURSOS;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;13;;;T;;timestamp;PLANCURSOS;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
Id;1;;T;;;double;PLANESTUDIOS;Id
FechaCreacion;2;;;;;timestamp;PLANESTUDIOS;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
