COLUMN_NAME;COLUMN_ID;IS_FILTER_DATE;IS_ID;IS_ORDER_BY;IS_PARTITION;NEW_DATA_TYPE;TABLE_NAME;TRANSFORMATION
RubroEvalProcesoId;5;;;;;string;T_RN_MOV_EVALUACION_PROCESO;fn_transform_ClearString(RubroEvalProcesoId)
UsuarioCreadorId;6;;;;;int;T_RN_MOV_EVALUACION_PROCESO;fn_transform_Integer(UsuarioCreadorId)
FechaCreacion;7;;;;;timestamp;T_RN_MOV_EVALUACION_PROCESO;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
UsuarioAccionId;8;;;;;int;T_RN_MOV_EVALUACION_PROCESO;fn_transform_Integer(UsuarioAccionId)
FechaAccion;9;;;T;;timestamp;T_RN_MOV_EVALUACION_PROCESO;fn_transform_DatetimeMagic(FechaAccion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
AlumnoId;10;;;;;int;T_RN_MOV_EVALUACION_PROCESO;fn_transform_Integer(AlumnoId)
ValorTipoNotaId;11;;;;;string;T_RN_MOV_EVALUACION_PROCESO;fn_transform_ClearString(ValorTipoNotaId)
EquipoId;12;;;;;string;T_RN_MOV_EVALUACION_PROCESO;fn_transform_ClearString(EquipoId)
CalendarioPeriodoId;13;;;;;int;T_RN_MOV_EVALUACION_PROCESO;fn_transform_Integer(CalendarioPeriodoId)
Msje;14;;;;;boolean;T_RN_MOV_EVALUACION_PROCESO;fn_transform_Boolean(Msje)
Publicado;15;;;;;boolean;T_RN_MOV_EVALUACION_PROCESO;fn_transform_Boolean(Publicado)
Visto;16;;;;;boolean;T_RN_MOV_EVALUACION_PROCESO;fn_transform_Boolean(Visto)
Id;1;;T;;;int;TIPOS;fn_transform_Integer(Id)
Objeto;2;;;;;string;TIPOS;fn_transform_ClearString(Objeto)
Concepto;3;;;;;string;TIPOS;fn_transform_ClearString(Concepto)
Nombre;4;;;;;string;TIPOS;fn_transform_ClearString(Nombre)
GeoReferenciaId;5;;;;;int;TIPOS;fn_transform_Integer(GeoReferenciaId)
OrganigramaId;6;;;;;int;TIPOS;fn_transform_Integer(OrganigramaId)
EstadoId;7;;;;;int;TIPOS;fn_transform_Integer(EstadoId)
FechaCreacion;8;;;;;timestamp;TIPOS;fn_transform_DatetimeMagic(FechaCreacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
FechaActualizacion;9;;;T;;timestamp;TIPOS;fn_transform_DatetimeMagic(FechaActualizacion,NULL,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01)
UsuarioAccionId;10;;;;;int;TIPOS;fn_transform_Integer(UsuarioAccionId)
Estatico;11;;;;;boolean;TIPOS;fn_transform_Boolean(Estatico)
UsuarioCreadorId;12;;;;;int;TIPOS;fn_transform_Integer(UsuarioCreadorId)
Icon;13;;;;;string;TIPOS;fn_transform_ClearString(Icon)
Codigo;14;;;;;string;TIPOS;fn_transform_ClearString(Codigo)
IdExterno;15;;;;;int;TIPOS;fn_transform_Integer(IdExterno)
IdEntidad;16;;;;;int;TIPOS;fn_transform_Integer(IdEntidad)
ParentId;17;;;;;int;TIPOS;fn_transform_Integer(ParentId)
NotaMaxima;18;;;;;boolean;TIPOS;fn_transform_Boolean(NotaMaxima)
Color;19;;;;;string;TIPOS;fn_transform_ClearString(Color)
Alcance;20;;;;;boolean;TIPOS;fn_transform_Boolean(Alcance)
